topSaltConvolved,bottomSaltConvolved,topTempConvolved,bottomTempConvolved
33.9517964378654,34.65533551236901,1.6330113215313018,2.380396405586696
33.956508089078554,34.65355201507516,1.7443951150318309,2.387345520196991
33.969966499203075,34.65268566441352,1.8553932440390097,2.3905082406730016
33.97126308676949,34.65357785393848,1.930318600766871,2.3897704133080646
33.97670312195312,34.65491196485907,1.9455733040947287,2.3888847512762985
33.979254018630485,34.656511524447424,1.970448179631656,2.3874264185867213
33.99295387319773,34.65849048516054,2.0483923444818175,2.3848979795213294
34.0028799362426,34.66062919015989,2.147798025071347,2.3751390668375287
34.00065226335497,34.66223105244789,2.1450685793740014,2.3645910576703786
33.99434573800323,34.66565025276492,2.0994535307929323,2.3505725376742514
33.98418841811807,34.66863088889991,1.9973878244030805,2.3382703903855524
33.98388303902118,34.672088585808865,1.8799699150114229,2.3265099118269057
